edad_min,edad_max,requiere_inscripcion,hora_inicio,hora_fin,precio_valor,recomendado,tiene_url_info,tiene_url_imagen,titulo_longitud,descripcion_longitud,titulo_tfidf_0,titulo_tfidf_1,titulo_tfidf_2,titulo_tfidf_3,titulo_tfidf_4,desc_tfidf_0,desc_tfidf_1,desc_tfidf_2,desc_tfidf_3,desc_tfidf_4,categoría_Cultura y Espectáculos,categoría_Deporte,categoría_La Ciudad,categoría_Educación,categoría_Aire Libre,subcategoría_Club de lectura,subcategoría_Títeres y marionetas,subcategoría_Idiomas,subcategoría_Parques y jardines,subcategoría_Carreras y eventos,subcategoría_Verano,subcategoría_Música,subcategoría_Conciertos,subcategoría_Actividades al Aire Libre,subcategoría_Bailes,subcategoría_Talleres,subcategoría_Actividades,subcategoría_Magia,subcategoría_Circo,subcategoría_Actividades con animales,subcategoría_Ludotecas,subcategoría_Exposiciones,subcategoría_Campamentos Urbanos,subcategoría_Proyecciones,subcategoría_Cuentacuentos,subcategoría_Semana Santa,subcategoría_Teatro Infantil,edad_0_3,edad_4_6,edad_7_9,edad_10_12,edad_13_15,edad_16_18,fecha_inicio_year,fecha_inicio_month,fecha_inicio_day,fecha_inicio_dayofweek,fecha_inicio_is_summer,fecha_inicio_is_winter,fecha_inicio_is_weekend,fecha_fin_year,fecha_fin_month,fecha_fin_day,fecha_fin_dayofweek,fecha_fin_is_summer,fecha_fin_is_winter,fecha_fin_is_weekend,duracion_dias,duracion_corta,duracion_media,duracion_larga,hora_inicio_manana,hora_inicio_mediodia,hora_inicio_tarde,hora_inicio_noche,hora_fin_manana,hora_fin_mediodia,hora_fin_tarde,hora_fin_noche,dia_lunes,dia_martes,dia_miércoles,dia_jueves,dia_viernes,dia_sábado,dia_domingo,dia_findesemana,dia_entresemana,periodicidad_diaria,periodicidad_semanal,periodicidad_quincenal,periodicidad_mensual,distrito_Centro,distrito_Puente de Vallecas,distrito_Salamanca,distrito_Usera,distrito_Vicálvaro,distrito_Latina,distrito_Hortaleza,distrito_No especificado,distrito_San Blas-Canillejas,distrito_Tetuán,distrito_Moratalaz,distrito_Villa de Vallecas,distrito_Chamartín,distrito_Arganzuela,distrito_Retiro,distrito_Chamberí,distrito_Ciudad Lineal,distrito_Carabanchel,distrito_Barajas,distrito_Moncloa-Aravaca,distrito_Fuencarral-El Pardo,distrito_Villaverde,precio_gratuito,precio_bajo,precio_medio,precio_alto,ciudad_Madrid
3.010732248228034,0.3047499849240972,1,-0.9817933431556601,-1.1230064490635765,-0.06324555320336757,1,1,1,0.9572157913308986,0.36119119189593474,4.213493521174352,-0.3270360546646891,-0.21903933617106194,2.959546278233728,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-3.3452169123206628,3.0369732938120024,-1.3638796664722925,0.4638924651494504,0,0,1,0.0,1.1857014393927316,-1.2998823056971431,0.375870207197306,1,0,1,3.1276517798403947,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0263859937141024,-1.397935710660997,1,0.8753404080300218,0.6540587011029616,-0.06324555320336757,1,1,1,1.268534572062817,-0.3412860435053382,2.859792303789352,1.658478845773731,4.2338995234893515,1.9768195818206984,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-3.3452169123206628,3.0369732938120024,0.030873441185125132,-0.7061220282324147,0,0,0,0.0,-0.3870424387655031,1.342101507253528,-0.9071001000361653,0,0,0,2.827477386919748,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2.0185591209710685,-0.9114540833509701,1,0.8753404080300218,0.6540587011029616,-0.06324555320336757,1,1,1,1.060988718241538,2.777404100473939,3.29638377150693,1.9359702477140184,4.856232927609718,-0.291001552329186,0.0,0.0,-0.37306541362240275,4.114470840144202,0.0,0.5949154159342662,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-3.3452169123206628,3.0369732938120024,0.8444794206519521,-0.7061220282324147,0,0,0,0.0,1.1857014393927316,0.14119977409413212,-0.9071001000361653,1,0,0,3.0275936488668456,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.3571103694664246,0.3047499849240972,1,0.2562958243014612,0.20979241356132708,0.0,1,0,1,0.3345782298670618,3.6883086474777875,-0.2641202156481595,-0.3270360546646891,-0.21903933617106194,-0.291001552329186,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-3.3452169123206628,3.695284185612064,-0.08535598445299301,0.4638924651494504,0,0,1,0.0,2.7584453175509664,0.9818309873057093,0.375870207197306,1,0,1,3.2277099108139433,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.34928349672339,-0.4249724560409432,1,0.8753404080300218,0.6540587011029616,-0.06324555320336757,1,1,1,0.8534428644202591,0.36119119189593474,2.859792303789352,1.658478845773731,4.2338995234893515,1.9768195818206984,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.3452169123206628,3.695284185612064,0.9607088462900703,-2.461143768305212,0,0,0,0.0,-0.3870424387655031,0.14119977409413212,-2.8315555608863723,0,0,0,2.127070470104906,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2.0185591209710685,0.5479907985791107,1,0.8753404080300218,0.6540587011029616,-0.06324555320336757,1,0,1,-0.33994579505209466,-0.4879571146330765,-0.2641202156481595,-0.3270360546646891,-0.21903933617106194,-0.291001552329186,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-3.3452169123206628,4.353595077412125,-0.4340442613673475,-0.12111478154148211,0,1,0,0.0,-0.3870424387655031,1.4621916805694677,-0.2656149464194296,0,0,0,2.0270123391313573,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.6878347452187463,-1.1546948970059836,1,0.7205792620978817,0.5059699385890835,-0.06324555320336757,1,1,1,1.0091022547862183,0.36119119189593474,2.859792303789352,1.658478845773731,4.2338995234893515,1.9768195818206984,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2989342772712082,-2.887824732388551,-1.015191389557938,-1.2911292749233472,0,1,0,0.0,1.1857014393927316,-1.660152825644962,-1.5485852536529008,1,0,0,1.7268379462107106,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.6878347452187463,-1.1546948970059836,1,0.8753404080300218,0.6540587011029616,-0.06324555320336757,1,1,1,1.0091022547862183,0.36119119189593474,2.859792303789352,1.658478845773731,4.2338995234893515,1.9768195818206984,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2989342772712082,-2.887824732388551,-0.20158541009111117,-1.2911292749233472,0,1,0,0.0,-0.3870424387655031,0.3813801207260113,-1.5485852536529008,0,0,0,1.4266635532900642,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3.010732248228034,0.3047499849240972,1,0.8753404080300218,0.6540587011029616,-0.06324555320336757,1,1,1,0.9053293278755788,0.36119119189593474,4.213493521174352,-0.3270360546646891,-0.21903933617106194,2.959546278233728,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2989342772712082,-2.2295138405884893,-1.1314208151960563,-0.12111478154148211,0,1,0,0.0,-0.3870424387655031,1.4621916805694677,-0.2656149464194296,0,0,0,1.2265472913429665,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2.0185591209710685,-0.9114540833509701,1,0.7205792620978817,0.35788117607520525,-0.06324555320336757,1,0,1,0.07514591259046319,-0.565152415226623,-0.2641202156481595,4.110867288989797,-0.21903933617106194,-0.291001552329186,0.0,0.0,-0.37306541362240275,4.22347219659585,0.0,-0.2813000147293649,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2989342772712082,-2.2295138405884893,1.1931676975663066,-0.7061220282324147,0,1,0,0.0,1.1857014393927316,0.14119977409413212,-0.9071001000361653,1,0,0,1.2265472913429665,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0263859937141024,0.3047499849240972,1,1.030101553962162,0.6540587011029616,-0.06324555320336757,1,1,1,2.046831523892613,0.8938387659914054,3.505065427970986,2.068605376188154,-0.21903933617106194,2.445259084915851,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.2989342772712082,-1.571202948788428,0.2633322924613614,-1.2911292749233472,0,0,0,0.0,1.1857014393927316,-1.660152825644962,-1.5485852536529008,1,0,0,0.7262566364752223,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0263859937141024,-0.9114540833509701,1,0.8753404080300218,0.6540587011029616,-0.06324555320336757,1,0,1,-1.066356283426571,-0.24865168279308242,-0.2641202156481595,-0.3270360546646891,-0.21903933617106194,-0.291001552329186,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.2989342772712082,-1.571202948788428,0.9607088462900703,-1.8761365216142796,0,0,0,0.0,1.1857014393927316,0.7416506406738301,-2.1900704072696366,1,0,0,0.92637289842232,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.3571103694664246,-1.6411765243160106,0,-1.6008379268842208,-1.567272736605211,0.0,1,0,1,0.023259449135143453,-0.26409074291179174,-0.2641202156481595,-0.3270360546646891,-0.21903933617106194,-0.291001552329186,0.0,0.0,-0.37306541362240275,-0.23806318495136417,0.0,-0.2813000147293649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2989342772712082,-1.571202948788428,1.4256265488425428,0.4638924651494504,0,0,1,0.0,1.1857014393927316,-0.4592510924855659,0.375870207197306,1,0,1,0.7262566364752223,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
