ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;MODELO;ACCESIBLE
"22548";"Tobogan Autoportante en Área Infantil";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448247.160";"4474544.950";"ETRS89";40.41992356;-3.61004269;"CALLE";"MARSELLA";"33";"28022";"C · CALLE MARSELLA 33 , ASCENDIENTE 1: 205 · LAS";"20138654";"2004-01-01 00:00:00.0";"2009904";"AE21";"1036 · ELEFANTE";
"22551";"Tobogan Autoportante en Área Infantil";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449546.080";"4477756.550";"ETRS89";40.44893548;-3.59498728;"PLAZA";"SAN CRISTOBAL";"3";"28022";"Pza · PLAZA SAN CRISTOBAL , ASCENDIENTE 1: 206 ·";"31028272";"2005-01-01 00:00:00.0";"2010513";"AE21";"1036 · ELEFANTE";
"22554";"Tobogan Autoportante en Área Infantil";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449857.430";"4477523.020";"ETRS89";40.44685053;-3.59129738;"CALLE";"EUTERPE";"1";"28022";"C · CALLE EUTERPE , ASCENDIENTE 1: 206 · REJAS ,";"31027776";"2007-01-01 00:00:00.0";"2011506";"AE21";"0349 · JMC-46";
"22560";"Tobogan Autoportante en Área Infantil";"203";"AMPOSTA";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446811.280";"4475096.430";"ETRS89";40.42480109;-3.62701348;"AVENIDA";"ARCENTALES";"2";"28037";"Pq · PARQUE AJOFRIN , ASCENDIENTE 1: 203 · AMPOST";"31033769";"2005-01-01 00:00:00.0";"2012803";"AE21";;
"22571";"Tobogan Autoportante en Área Infantil";"201";"SIMANCAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447243.66";"4476141.45";"ETRS89";40.43424278;-3.62200339;"CALLE";"MIGUEL YUSTE";"66";"28037";"C · CALLE EMILIO MUÑOZ , ASCENDIENTE 1: 201 · SIM";"31050832";"2009-01-01 00:00:00.0";"2016306";"AE21";"1080 · JMC-490";
"22599";"Tobogan Autoportante en Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449269.322";"4478299.597";"ETRS89";40.45381073;-3.59829422;"PASEO";"ALAMEDA DE OSUNA";"50 A";"28042";"Pº · PASEO ALAMEDA DE OSUNA 48 POSTERIOR , ASCEND";"31003955";"2006-01-01 00:00:00.0";"2104108";"AE21";;
"3593087";"Balancín en Área Infantil";"175";"ANGELES";"17";"VILLAVERDE";"OPERATIVO";"440852.139";"4467936.808";"ETRS89";40.35990116;-3.69659300;"AVENIDA";"LA VERBENA DE LA PALOMA";"10";"28041";"AVDA LA VERBENA DE LA PALOMA, 000010";"11128986";"2015-09-14 00:00:00.0";"1712101";"AE21";"GUSANO";
"23666";"Carrusel en Área Infantil";"105";"CAMPAMENTO";"10";"LATINA";"OPERATIVO";"432847.445";"4470477.606";"ETRS89";40.38218341;-3.79112506;"CALLE";"GRANADEROS";"21";"28024";"CALLE GRANADEROS 21 C/ ARQUEROS, ASCENDIENTE 1: 105 · CA";"11066930";"2017-04-07 00:00:00.0";"1000606";"AE21";;"SI"
"23905";"Balancín en Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438556.481";"4470506.935";"ETRS89";40.38288817;-3.72387499;"PLAZA";"COIMBRA";"8";"28025";"PZ COIMBRA, 000008";"11079359";"2017-07-05 00:00:00.0";"1105404";"AE21";"PATO";"SI"
"3849429";"Multijuego en Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438271.24";"4471516.105";"ETRS89";40.39195816;-3.72733299;"CALLE";"BLASA PEREZ";"1";"28019";"BLASA PÉREZ, 000001";"20003388";"2017-09-14 00:00:00.0";"1121104";"AE21";;
"3849430";"Multijuego en Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438251.91";"4471508.494";"ETRS89";40.39188817;-3.72755999;"CALLE";"ALGORTA";"2";"28019";"ALGORTA, 000002";"20003418";"2017-09-14 00:00:00.0";"1121105";"AE21";;"SI"
"3851213";"Carrusel en Área Infantil";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"442731.548";"4470604.018";"ETRS89";40.38406017;-3.67470000;"CALLE";"CONCEJO DE TEVERGA";"24";"28053";"CONCEJO DE TEVERGA, 000024";"20063172";"2011-02-06 00:00:00.0";"1311928";"AE21";;
"451346";"Multijuego en Área Infantil";"043";"FUENTE DEL BERRO";"04";"SALAMANCA";"OPERATIVO";"443610.942";"4475385.269";"ETRS89";40.42719235;-3.66476383;"CALLE";"RAMON DE AGUINAGA";"1";"28028";"CALLE AGUINAGA C/V RUFINO BLANCO";"11016757";"2016-02-28 00:00:00.0";"0404113";"AE21";;
"58419";"Balancín en Área Infantil";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"438485.88";"4481868.61";"ETRS89";40.48523349;-3.72580639;"CALLE";"VALLE DE PINARES LLANOS";"76";"28035";"CALLE PINARES LLANOS CON PEÑA DEL ÁGUILA (ZONA II), ASCENDIENTE 1: 083";"20085703";"2019-11-29 00:00:00.0";"0802504";"AE21";"MOTO";
"58422";"Balancín en Área Infantil";"087";"MIRASIERRA";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"438903.84";"4482123.09";"ETRS89";40.48755680;-3.72089977;"PLAZA";"VALLE DE LA JAROSA";"113";"28035";"PLAZA VALLE DE LA JAROSA 113 CON PEÑA DEL CUERVO , ASCENDIENTE 1";"20088984";"2007-01-09 00:00:00.0";"0802911";"AE21";"0843 · MILTON";
"58478";"Balancín en Área Infantil";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439352.22";"4481481.03";"ETRS89";40.48180578;-3.71554811;"PLAZA";"LA CAROLINA";"7";"28034";"PLAZA DE LA CAROLINA 7, ASCENDIENTE 1: 083 ·";"11045667";"2005-05-11 00:00:00.0";"0807304";"AE21";"GATO";
"58503";"Balancín en Área Infantil";"084";"PILAR";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"440178.51";"4481069.20";"ETRS89";40.47815580;-3.70576105;"PLAZA";"MONDARIZ";"14";"28029";"PLAZA PLAZA DE ARTEIJO Y MONDARIZ , ASCENDIEN";"31050644";"2005-05-11 00:00:00.0";"0809201";"AE21";"DOBLE";
"58505";"Balancín en Área Infantil";"084";"PILAR";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"440168.59";"4481073.10";"ETRS89";40.47819022;-3.70587844;"PLAZA";"MONDARIZ";"14";"28029";"PLAZA PLAZA DE ARTEIJO Y MONDARIZ , ASCENDIEN";"31050644";"2005-05-11 00:00:00.0";"0809203";"AE21";"FOCA";
"58525";"Balancín en Área Infantil";"084";"PILAR";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439715.10";"4481098.38";"ETRS89";40.47838516;-3.71123064;"AVENIDA";"MONFORTE DE LEMOS";"129";"28029";"PARQUE LA VAGUADA MONFORTE DE LEMOS Nº 129, ASCENDIENTE 1: 084 · BAR";"11046582";"2007-04-19 00:00:00.0";"0810418";"AE21";"COCHE";
"58551";"Balancín en Área Infantil";"086";"VALVERDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"442641.974";"4484307.665";"ETRS89";40.50750301;-3.67699274;"CALLE";"CAPISCOL";"5";"28050";"CALLE CASTILLEJO DE JACA , ASCENDIENTE 1: 086";"31038107";"2007-02-15 00:00:00.0";"0812806";"AE21";"AVION";
"58601";"Balancín en Área Infantil";"082";"FUENTELARREINA";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"437323.84";"4481261.93";"ETRS89";40.47968143;-3.73945628;"CALLE";"FRESNEDILLAS";"12";"28035";"CALLE FRESNEDILLAS , ASCENDIENTE 1: 082 · FUE";"20167454";"2012-03-15 00:00:00.0";"0817403";"AE21";"GALLINA";
"58628";"Balancín en Área Infantil";"091";"CASA DE CAMPO";"09";"MONCLOA - ARAVACA";"OPERATIVO";"438348.811";"4475070.792";"ETRS89";40.42398609;-3.72676344;"CALLE";"SAN POL DE MAR";"1";"28008";"CALLE SAN POL DE MAR 01 , ASCENDIENTE 1: 091";"11051521";"2006-03-08 00:00:00.0";"0900907";"AE21";"TORTUGA";
"58668";"Balancín en Área Infantil";"091";"CASA DE CAMPO";"09";"MONCLOA - ARAVACA";"OPERATIVO";"437883.70";"4475688.18";"ETRS89";40.42951318;-3.73230621;"CALLE";"ANICETO MARINAS";"100";"28008";"CALLE ANICETO MARINAS 100 , ASCENDIENTE 1: 09";"11052014";"2009-06-22 00:00:00.0";"0904516";"AE21";"MOTO";
"58717";"Balancín en Área Infantil";"091";"CASA DE CAMPO";"09";"MONCLOA - ARAVACA";"OPERATIVO";"437948.38";"4475545.12";"ETRS89";40.42822926;-3.73152977;"CALLE";"RIBERA DEL MANZANARES";"113";"28008";"CALLE RIBERA DEL MANZANARES , ASCENDIENTE 1:";"31012947";"2015-08-21 00:00:00.0";"0908403";"AE21";;"SI"
"58738";"Balancín en Área Infantil";"097";"ARAVACA";"09";"MONCLOA - ARAVACA";"OPERATIVO";"433722.86";"4478801.57";"ETRS89";40.45723834;-3.78168014;"PLAZA";"NUESTRA SEÑORA DEL BUEN CAMINO";"9";"28023";"PLAZA NUESTRA SEÑORA DEL BUEN CAMINO 11 , A";"11057741";"2007-05-04 00:00:00.0";"0912409";"AE21";"MOTO";
"58748";"Balancín en Área Infantil";"094";"VALDEZARZA";"09";"MONCLOA - ARAVACA";"OPERATIVO";"438942.47";"4479901.20";"ETRS89";40.46754409;-3.72023007;"CALLE";"VALDERREY";"38";"28035";"CALLE VALDERREY 36 , ASCENDIENTE 1: 094 · VAL";"11054878";"2007-03-14 00:00:00.0";"0913006";"AE21";"OVNI";
"58751";"Balancín en Área Infantil";"096";"EL PLANTIO";"09";"MONCLOA - ARAVACA";"OPERATIVO";"432052.150";"4479465.579";"ETRS89";40.46308494;-3.80145396;"CALLE";"RAFAEL BOTI";"20";"28023";"CALLE RAFAEL BOTI 22 POST. , ASCENDIENTE 1: 0";"31009509";"2008-02-18 00:00:00.0";"0913208";"AE21";"ELEFANTE";
"58763";"Balancín en Área Infantil";"095";"VALDEMARIN";"09";"MONCLOA - ARAVACA";"OPERATIVO";"432957.82";"4479932.17";"ETRS89";40.46736167;-3.79082173;"AVENIDA";"VALDEMARIN";"121";"28023";"AVENIDA VALDEMARIN 121 , ASCENDIENTE 1: 095";"31024470";"2009-11-15 00:00:00.0";"0914007";"AE21";"CONEJO";
"58776";"Balancín en Área Infantil";"097";"ARAVACA";"09";"MONCLOA - ARAVACA";"OPERATIVO";"433614.85";"4478305.90";"ETRS89";40.45276460;-3.78290208;"CALLE";"VIRGEN DE LOS ROSALES";"102";"28023";"CALLE VIRGEN DE LOS ROSALES , ASCENDIENTE 1:";"20102242";"2010-03-31 00:00:00.0";"0914404";"AE21";"CABALLO";
"7247869";"Columpio en Área Infantil";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"442554.981";"4469893.379";"ETRS89";40.37764617;-3.67671600;"RONDA";"SUR";"125 B";"28053";"RONDA  SUR 125B";"31046402";"2020-11-20 00:00:00.0";"1317401";"AE21";"2 ASIENTOS PLANOS";
"7294541";"Columpio en Área Infantil";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"445333.40";"4480389.44";"ETRS89";40.47238754;-3.64489000;"PASAJE";"ROGELIO MUÑOZ";"12";"28033";;"20092946";"2020-11-27 00:00:00.0";"1623701";"AE21";"KSW90010";"NO"
"58848";"Balancín en Área Infantil";"103";"LUCERO";"10";"LATINA";"OPERATIVO";"436285.10";"4473124.65";"ETRS89";40.40629903;-3.75089423;"CALLE";"VILLASANDINO";"25";"28011";"CALLE VILLASANDINO 25 PARODIA , ASCENDIENTE 1: 103 ·";"20075534";"2005-06-29 00:00:00.0";"1005307";"AE21";"LEON";
"58907";"Balancín en Área Infantil";"105";"CAMPAMENTO";"10";"LATINA";"OPERATIVO";"433795.25";"4471726.78";"ETRS89";40.39351227;-3.78008977;"CALLE";"MINGORRIA";"14";"28024";"C · CALLE SANCHIDRIAN (POSTERIOR) MINGORRIA Nº 14, ASCENDIENTE 1: 105 · CAMP";"11066878";"2007-01-24 00:00:00.0";"1009906";"AE21";"CERDITO";
"451609";"Balancín en Área Infantil";"095";"VALDEMARIN";"09";"MONCLOA - ARAVACA";"OPERATIVO";"433275.61";"4479686.45";"ETRS89";40.46517375;-3.78704761;"CAMINO";"ZARZUELA";"23";"28023";"CALLE AGUARÓN, 4 (ZONA I)";"31002436";"2014-12-25 00:00:00.0";"0915606";"AE21";;
"4749816";"Columpio en Área Infantil";"144";"MEDIA LEGUA";"14";"MORATALAZ";"OPERATIVO";"444345.245";"4473433.721";"ETRS89";40.40966117;-3.65593700;"CALLE";"CORREGIDOR DIEGO CABEZA DE VACA";"4";"28030";"CORREGIDOR DIEGO CABEZA DE VACA, 000004";"11101741";"2017-09-24 00:00:00.0";"1402604";"AE21";;
"4784323";"Carrusel en Área Infantil";"174";"LOS ROSALES";"17";"VILLAVERDE";"OPERATIVO";"441358.764";"4467840.924";"ETRS89";40.35907317;-3.69061800;"AVENIDA";"FELICIDAD";"18";"28041";"AVDA FELICIDAD, 000018";"20061675";"2018-05-22 00:00:00.0";"1707914";"AE21";"JUEGO GIRATORIO";
"4793074";"Multijuego en Área Infantil";"175";"ANGELES";"17";"VILLAVERDE";"OPERATIVO";"440878.06";"4468176.82";"ETRS89";40.36206517;-3.69630999;"CALLE";"LILLO";"32";"28041";"LILLO, 000036";"20040924";"2018-06-08 00:00:00.0";"1707809";"AE21";;
"4793909";"Carrusel en Área Infantil";"052";"PROSPERIDAD";"05";"CHAMARTIN";"OPERATIVO";"443520.699";"4477429.251";"ETRS89";40.44559946;-3.66600930;"CALLE";"CORAZON DE MARIA";"54";"28002";"PADRE CLARET, 7-9";"20085085";"2018-06-11 00:00:00.0";"0503720";"AE21";;
"4796699";"Columpio en Área Infantil";"025";"DELICIAS";"02";"ARGANZUELA";"OPERATIVO";"442073.453";"4471801.313";"ETRS89";40.39480058;-3.68256162;"CALLE";"AMALTEA";"6";"28045";;"31054586";"2019-01-01 00:00:00.0";"0208905";"AE21";;
"4940124";"Arenero en Área Infantil";"144";"MEDIA LEGUA";"14";"MORATALAZ";"OPERATIVO";"444247.121";"4473406.255";"ETRS89";40.40940717;-3.65709099;"CALLE";"CORREGIDOR MENDO DE ZUÑIGA";"11";"28030";"CORREGIDOR MENDO DE ZÚÑIGA, 000011";"31003224";"2018-10-08 00:00:00.0";"1402701";"AE21";;"SI"
"4942109";"Balancín en Área Infantil";"024";"LEGAZPI";"02";"ARGANZUELA";"OPERATIVO";"442271.841";"4471631.744";"ETRS89";40.39328678;-3.68020875;"CALLE";"EROS";"6";"28045";;"31040720";"2018-10-01 00:00:00.0";"0205818";"AE21";"1";
"4961100";"Arenero en Área Infantil";"055";"NUEVA ESPAÑA";"05";"CHAMARTIN";"OPERATIVO";"443060.553";"4479263.998";"ETRS89";40.46209635;-3.67159957;"CALLE";"TORPEDERO TUCUMAN";"20";"28016";;"11026833";"2018-10-17 00:00:00.0";"0501232";"AE21";;"SI"
"4963714";"Multijuego en Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438343.637";"4470771.988";"ETRS89";40.38526017;-3.72640799;"PLAZA";"SAN VICENTE DE PAUL";"5";"28025";"PZ SAN VICENTE DE PAUL, 000005";"11079239";"2018-10-24 00:00:00.0";"1102930";"AE21";"4 TORRES";
"4964037";"Columpio en Área Infantil";"181";"CASCO HISTORICO DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447483.918";"4470289.976";"ETRS89";40.38154417;-3.61868799;"CALLE";"PUERTO DE LUMBRERAS";"10";"28031";"PUERTO DE LUMBRERAS, 000010";"11130127";"2018-10-29 00:00:00.0";"1802210";"AE21";;"SI"
"58911";"Balancín en Área Infantil";"102";"PUERTA DEL ANGEL";"10";"LATINA";"OPERATIVO";"437225.01";"4473479.76";"ETRS89";40.40956941;-3.73985310;"PASEO";"EXTREMADURA";"164";"28011";"Pº · PASEO EXTREMADURA 164 , ASCENDIENTE 1: 102 ·";"31032792";"2005-04-12 00:00:00.0";"1010507";"AE21";"MOTO";
"58912";"Balancín en Área Infantil";"102";"PUERTA DEL ANGEL";"10";"LATINA";"OPERATIVO";"437224.62";"4473478.97";"ETRS89";40.40956227;-3.73985762;"PASEO";"EXTREMADURA";"164";"28011";"Pº · PASEO EXTREMADURA 164 , ASCENDIENTE 1: 102 ·";"31032792";"2005-04-12 00:00:00.0";"1010508";"AE21";"BUGEE";
"5893200";"Tirolina en Área Infantil";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448378.08";"4482900.95";"ETRS89";40.49520738;-3.60917907;"AVENIDA";"SECUNDINO ZUAZO";"143";"28055";;"31039717";"2020-01-20 00:00:00.0";"1623603";"AE21";;
"58946";"Balancín en Área Infantil";"106";"CUATRO VIENTOS";"10";"LATINA";"OPERATIVO";"435029.04";"4469153.64";"ETRS89";40.37042955;-3.76529091;"CALLE";"XILOFONO";"2";"28054";"C · CALLE XILOFONO N 2-4 , ASCENDIENTE 1: 106 · C";"31013590";"2008-03-20 00:00:00.0";"1014604";"AE21";"GUSANO";
"58957";"Balancín en Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438263.839";"4472256.804";"ETRS89";40.39863017;-3.72749200;"PASEO";"ERMITA DEL SANTO";"74 B";"28019";"PASEO ERMITA DEL SANTO, 000074  B";"31048276";"2017-07-05 00:00:00.0";"1100402";"AE21";"AVION";"SI"
"58963";"Balancín en Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438400.278";"4472253.24";"ETRS89";40.39860817;-3.72588399;"PASEO";"ERMITA DEL SANTO";"74 B";"28019";"PASEO ERMITA DEL SANTO, 000074  B";"31048276";"2001-01-01 00:00:00.0";"1100902";"AE21";"MOTO";
"9510583";"Carrusel en Área Infantil";"191";"CASCO HISTORICO DE VICALVARO";"19";"VICALVARO";"OPERATIVO";"448706.492";"4472831.837";"ETRS89";40.40451916;-3.60449044;"CALLE";"SAN CIPRIANO";"31";"28032";"SAN CIPRIANO 31";"11132722";"2023-10-31 00:00:00.0";"1907201";"AE21";;
"9660514";"Multijuego en Área Infantil";"181";"CASCO HISTORICO DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"446728.913";"4468611.18";"ETRS89";40.36637251;-3.62744185;;;;"28031";;;;"EAI";"PV24";;
"9660565";"Escalada en Área Infantil";"181";"CASCO HISTORICO DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447131.524";"4468367.543";"ETRS89";40.36420329;-3.62267985;;;;"28031";;;;"EAI";"PV24";;
"9660576";"Equilibrio en Área Infantil";"181";"CASCO HISTORICO DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447079.704";"4468333.297";"ETRS89";40.36389149;-3.62328731;;;;"28031";;;;"EAI";"PV24";;
"9813940";"Balancín en Área Infantil";"202";"HELLIN";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447334.037";"4475880.243";"ETRS89";40.43189540;-3.62091625;"CALLE";"ALBAIDA";"3";"28037";"PARQUE PARAISO";"31045409";"2024-09-26 00:00:00.0";"2021903";"AE21";;
"4964875";"Multijuego en Área Infantil";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"438800.40";"4480898.72";"ETRS89";40.47651964;-3.72200203;"CALLE";"ISLA DE TABARCA";"1";"28035";;"20085943";"2018-10-15 00:00:00.0";"0809913";"AE21";"MULTIJUEGO";
"4976701";"Carrusel en Área Infantil";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"443900.653";"4476445.077";"ETRS89";40.43675925;-3.66144222;"CALLE";"BRESCIA";"22";"28028";;"20008688";"2018-10-22 00:00:00.0";"0401217";"AE21";;
"4985687";"Balancín en Área Infantil";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"439945.821";"4479497.918";"ETRS89";40.46398431;-3.70835731;"CALLE";"SANCHEZ PRECIADO";"79";"28039";"PARQUE AGUSTIN RODRIGUEZ SAHAGUN";"11055344";"2018-11-12 00:00:00.0";"0604026";"AE21";"Juegos de inclusión MCI-01";"SI"
"4985736";"Arenero en Área Infantil";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439479.068";"4473291.338";"ETRS89";40.40803895;-3.71327130;"AVENIDA";"GRAN VIA DE SAN FRANCISCO";"9";"28005";"C · CALLE GRAN VIA DE SAN FRANCISCO 9 , ASCENDIEN";"20142017";"2018-11-12 00:00:00.0";"0101728";"AE21";"Arenero JMC-01";"NO"
"4985740";"Multijuego en Área Infantil";"076";"VALLEHERMOSO";"07";"CHAMBERI";"OPERATIVO";"439248.48";"4477064.68";"ETRS89";40.44201406;-3.71634924;"CALLE";"DOMENICO SCARLATTI";"2";"28003";;"11042753";"2018-11-12 00:00:00.0";"0701724";"AE21";"Serie Galaxia JMC-200-15 Osa Mayor";"NO"
"4985743";"Balancín en Área Infantil";"076";"VALLEHERMOSO";"07";"CHAMBERI";"OPERATIVO";"439256.02";"4477061.77";"ETRS89";40.44198839;-3.71626006;"CALLE";"DOMENICO SCARLATTI";"2";"28003";;"11042753";"2018-11-12 00:00:00.0";"0701726";"AE21";"Juegos de inclusión MCI-01";"SI"
"4987184";"Multijuego en Área Infantil";"212";"AEROPUERTO";"21";"BARAJAS";"OPERATIVO";"450499.160";"4477984.325";"ETRS89";40.45104472;-3.58376622;"CALLE";"PRADOLUENGO";"122 A";"28042";"C · CALLE MEDINA DE POMAR , ASCENDIENTE 1: 212 ·";"11140186";"2018-06-01 00:00:00.0";"2100101";"AE21";"R4286 XE";"NO"
"4987188";"Columpio en Área Infantil";"212";"AEROPUERTO";"21";"BARAJAS";"OPERATIVO";"450501.938";"4477991.865";"ETRS89";40.45111281;-3.58373405;"CALLE";"PRADOLUENGO";"122 A";"28042";"C · CALLE MEDINA DE POMAR , ASCENDIENTE 1: 212 ·";"11140186";"2018-06-01 00:00:00.0";"2100103";"AE21";"R4110";"NO"
"4987664";"Balancín en Área Infantil";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445315.217";"4475816.763";"ETRS89";40.43119326;-3.64471068;"CALLE";"VITAL AZA";"15";"28017";"C · CALLE VITAL AZA 09 , ASCENDIENTE 1: 152 · PUE";"11105603";"2018-10-01 00:00:00.0";"1500302";"AE21";"(Tipo 2B) No indicado";"NO"
"4987685";"Balancín en Área Infantil";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448218.400";"4474454.389";"ETRS89";40.41910594;-3.61037431;"AVENIDA";"CANILLEJAS A VICALVARO";"94";"28032";;"20099747";"2018-11-15 00:00:00.0";"2010001";"AE21";"Tipo C";"NO"
"4987689";"Multijuego en Área Infantil";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445333.971";"4475737.91";"ETRS89";40.43048415;-3.64448281;"CALLE";"EZEQUIEL SOLANA";"49";"28017";"C · CALLE VITAL AZA , ASCENDIENTE 1: 152 · PUEBLO";"31004098";"2018-10-25 00:00:00.0";"1500801";"AE21";"GPS201103-0011";"SI"
"4987694";"Columpio en Área Infantil";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445340.189";"4475741.218";"ETRS89";40.43051435;-3.64440980;"CALLE";"EZEQUIEL SOLANA";"49";"28017";"C · CALLE VITAL AZA , ASCENDIENTE 1: 152 · PUEBLO";"31004098";"2018-10-25 00:00:00.0";"1500802";"AE21";"KSW90040";"SI"
"4987794";"Balancín en Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450453.913";"4480497.912";"ETRS89";40.47368595;-3.58449604;"CALLE";"ALAR DEL REY";"46";"28042";"C · CALLE ALAR DEL REY , ASCENDIENTE 1: 214 · TIM";"20158145";"2018-11-02 00:00:00.0";"2100503";"AE21";;"SI"
"4987837";"Balancín en Área Infantil";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"444964.414";"4481183.529";"ETRS89";40.47951671;-3.64931150;"CALLE";"SANTA ADELA";"12";"28033";;"11119742";"2018-10-22 00:00:00.0";"1603203";"AE21";;"NO"
"4987844";"Columpio en Área Infantil";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"444965.10";"4481200.48";"ETRS89";40.47966945;-3.64930488;"CALLE";"SANTA ADELA";"12";"28033";;"11119742";"2018-10-22 00:00:00.0";"1603213";"AE21";;"NO"
"4988053";"Varios Juegos en Áreas Infantiles";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439331.07";"4481656.98";"ETRS89";40.48338925;-3.71581447;"AVENIDA";"CARDENAL HERRERA ORIA";"205";"28034";"PARQUE ANA TUTOR";"20154510";"2018-12-10 00:00:00.0";"0819104";"AE21";"BOLA ESTATICA NEGRA";
"4988410";"Balancín en Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438598.239";"4470526.907";"ETRS89";40.38307117;-3.72338499;"PLAZA";"COIMBRA";"15";"28025";"PZ COIMBRA, 000015";"11079366";"2018-12-19 00:00:00.0";"1105540";"AE21";"BALANCÍN CUADRUPLE";"SI"
"4988411";"Multijuego en Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438589.296";"4470543.965";"ETRS89";40.38322417;-3.72349199;"PLAZA";"COIMBRA";"11";"28025";"PZ COIMBRA, 000011";"11079362";"2018-12-19 00:00:00.0";"1105541";"AE21";"ARENERO";"SI"
"4995104";"Columpio en Área Infantil";"202";"HELLIN";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447272.947";"4475719.122";"ETRS89";40.43044006;-3.62162308;"AVENIDA";"ARCENTALES";"4";"28037";"Pq · PARQUE PARAISO , ASCENDIENTE 1: 202 · HELLÍN";"31041888";"2018-11-19 00:00:00.0";"2013001";"AE21";"TIPO 1";"NO"
"5003372";"Multijuego en Área Infantil";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448631.11";"4483511.84";"ETRS89";40.50072629;-3.60624281;"AVENIDA";"FRANCISCO JAVIER SAENZ DE OIZA";"15";"28055";;"31035676";"2018-11-05 00:00:00.0";"1623206";"AE21";"NRO524-0801";"NO"
"5075534";"Columpio en Área Infantil";"145";"FONTARRON";"14";"MORATALAZ";"OPERATIVO";"444391.816";"4473031.314";"ETRS89";40.40603916;-3.65535299;"AVENIDA";"MORATALAZ";"54";"28030";"AVDA MORATALAZ, 000054";"20152921";"2019-04-29 00:00:00.0";"1411007";"AE21";"CESTA";"SI"
"5107691";"Varios Juegos en Áreas Infantiles";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445961.134";"4471377.417";"ETRS89";40.39124317;-3.63671900;"CALLE";"SAN CLAUDIO";"168";"28038";"SAN CLAUDIO, 000168";"20035300";"2019-05-07 00:00:00.0";"C137901";"AE21";;
